id,providerId,firstName,lastName,fullName,dateOfBirth,nationality,gender,disciplines,metadata,height
1056950,6194e2a8-8ce5-4802-b196-9b4113f1b0fe,Andrea Feng,PRADES RODRIGUEZ,Andrea Feng PRADES RODRIGUEZ,2001-03-23,ESP,F,['SW'],{},
1038912,455bfddf-8764-4bc4-aab8-ae01825ff069,Runa,PRADHAN,Runa PRADHAN,1984-12-05,NEP,F,['SW'],{},
1074495,4e125c80-7ee5-4c17-8120-82c3f2d91cbc,Ricardo,PRADO,Ricardo PRADO,1965-01-03,BRA,M,['SW'],{},
1144944,b4cbebb4-fdd5-4743-ba64-f1670ac74b5a,Jose Luis,PRADO,Jose Luis PRADO,1956-11-12,MEX,M,['SW'],{},
1012437,3502e012-93d5-490a-9bfb-4b7f61090bf2,Diego,PRADO,Diego PRADO,1990-05-09,BRA,M,['SW'],{},
1144781,5e9799b0-5b04-44d0-8421-4fe05b644060,Adi,PRAG,Adi PRAG,1957-12-15,ISR,M,['SW'],{},
1017083,046baf50-8b0a-411d-aaa7-1f04cfafd771,Tory,PRAGASSA,Tory PRAGASSA,1996-10-14,KEN,M,['SW'],{},
1253115,0cab4021-ee25-4652-b915-605a354d9027,Tristan,PRAGNELL,Tristan PRAGNELL,2003-07-11,BAR,M,['SW'],{},
1000420,71e86568-c908-48c0-baf3-24ffb817ae40,Miraj,PRAJAPATI,Miraj PRAJAPATI,1996-06-12,NEP,M,['SW'],{},
1020065,c668791b-5cc0-431c-9027-c920406cd072,Sajan,PRAKASH,Sajan PRAKASH,1993-09-14,IND,M,['SW'],{},
1020523,3c8a5af5-b94e-4a14-819c-708e97833494,Anton,PRAKOPAU,Anton PRAKOPAU,1997-12-10,BLR,M,['SW'],{},187.0
1010500,6a7267f1-21e2-4a86-8833-20a43c18ca97,Babu,PRANAM,Babu PRANAM,,IND,M,['SW'],{},
1039473,f6bb65e7-968d-4088-a8f0-bcaf162b2460,Minpraphal,PRAPHALSAI,Minpraphal PRAPHALSAI,1978-01-07,THA,F,['SW'],{},
1083447,bf5ced7c-3641-4e5e-abc7-104b99b9c5a1,Elena,PRASLOVA,Elena PRASLOVA,,URS,F,['SW'],{},
1144087,a107dc51-2dc6-46f1-a22c-ac500f60eedd,Brigitte,PRASS,Brigitte PRASS,1963-06-23,ROU,F,['SW'],{},
1139212,216744ea-594d-48a1-9fdc-728f148269fc,Kun Hantiyo,PRASTIASTO,Kun Hantiyo PRASTIASTO,,INA,M,['SW'],{},
1051312,09d14e2a-9ba9-4ba7-9d1d-abfed50689c2,Madhu,PRATHAPAN NAIR SUDHA DEVI,Madhu PRATHAPAN NAIR SUDHA DEVI,1991-09-03,IND,M,['SW'],{},
1414379,c8ec82d5-6743-466e-80f2-609b3c7a2d05,Thomas,PRATSCH,Thomas PRATSCH,1988-03-08,CLB,M,['SW'],{},
1083635,c63c6e32-2bb1-4411-b0bc-ff8a0d947051,Jasen,PRATT,Jasen PRATT,,CAN,M,['SW'],{},
1005958,5fb709f3-1bd6-44ef-938c-f1465778234e,Mitchell,PRATT,Mitchell PRATT,1995-06-16,AUS,M,['SW'],{},
1056951,2f241c4d-0dfc-4bdc-bb10-72a78d9c574c,Alexander,PRATT,Alexander PRATT,2000-05-27,CAN,M,['SW'],{},
1159272,b9bdb241-f16e-4c37-be4f-93e7bc98d6c5,Cole,PRATT,Cole PRATT,2002-08-13,CAN,M,['SW'],{},
1163447,eb13f4f4-2236-48a7-84ff-a23726d046a6,Boris,PRAUNSPERGER,Boris PRAUNSPERGER,1907-11-19,YUG,M,['SW'],{},
1036411,fad3d764-d9a7-4b0a-ae9e-f8d4364efb90,Andrey,PRAVDIVTSEV,Andrey PRAVDIVTSEV,1996-08-26,UZB,M,['SW'],{},
1021429,47a45cbd-7708-426e-a3ae-e6234ac909f5,Aflah Fadlan,PRAWIRA,Aflah Fadlan PRAWIRA,1997-11-13,INA,M,"['OW', 'SW']",{},160.0
1063600,de0c0da3-5958-4f5a-901d-bc11afa94af4,Lara,PREACCO,Lara PREACCO,1971-05-10,SUI,F,['SW'],{},
1835539,423cd789-e4c6-43d4-8443-964cb2919c06,Ulaksundr,PREBYTIK,Ulaksundr PREBYTIK,1996-02-10,RUS,M,['SW'],{},
1202375,3daeaaa1-04f6-426a-8565-823fece6c6ed,Lena-Marie,PRECHT,Lena-Marie PRECHT,1997-12-12,CLB,F,['SW'],{},
1543302,ca62c6a9-7410-48b2-9da5-edbdbcc0f63d,Irina-Ana,PREDA,Irina-Ana PREDA,2007-12-09,ROU,F,['SW'],{},
1037150,3d225783-f524-46c5-b49f-316b808648f6,Valentin,PREDA,Valentin PREDA,1985-05-24,ROU,M,['SW'],{},196.0
1016005,2e3b98be-c469-450a-8be3-62c2022dcf94,Iwona,PREDECKA,Iwona PREDECKA,1989-10-20,POL,F,['SW'],{},
1116942,606149d6-790d-44be-94cd-a418ccf4b87f,Slawomir,PREDKI,Slawomir PREDKI,,POL,M,['SW'],{},
1065480,5111e999-b569-43bd-9e74-d46dfbd38591,Vladimir,PREDKIN,Vladimir PREDKIN,1969-05-31,RUS,M,['SW'],{},
1160178,2557f851-bd59-4ca5-9523-0bec891434e7,Lillian,PREECE,Lillian PREECE,1928-04-01,GBR,F,['SW'],{},
1835280,09c80fe9-1119-4719-bc10-c17e1505d95a,Kerell,PREGIDU,Kerell PREGIDU,1995-12-29,RUS,M,['SW'],{},
1039382,bddeca96-1063-4f6a-958e-cbee46073728,Javier,BOTELLO,Javier BOTELLO,1976-01-27,ESP,M,['SW'],{},
1041881,9ec583fe-7f46-40bc-bbc1-a8cf91d50561,Ginette,BOTENDE,Ginette BOTENDE,1980-01-29,CGO,F,['SW'],{},
1038204,263bbbbb-0c85-4d24-861e-48ae2dfd7ede,Eugene,BOTES,Eugene BOTES,1980-06-09,RSA,M,['SW'],{},
1158894,545f8ce8-74ee-4450-91f2-f6e0e642cbf6,Maria,BOTH,Maria BOTH,,ROU,F,['SW'],{},
1015619,6d15fee5-1f59-4d2e-973d-c6e93e8c4aa6,Hermanus,BOTHA,Hermanus BOTHA,1989-01-01,RSA,M,['SW'],{},
1043833,eccfbe1c-afbf-43b9-bc1e-5a7beda24273,Jarryd,BOTHA,Jarryd BOTHA,1985-03-10,RSA,M,['SW'],{},
1160194,30d0793b-50a8-4e29-8fd8-1c7f1b081a3e,Jean,BOTHAM,Jean BOTHAM,1935-02-12,GBR,F,['SW'],{},
1160957,b58aae1e-e739-4244-9f6f-7a51214af65e,Roy,BOTHAM,Roy BOTHAM,1923-04-19,GBR,M,['SW'],{},
1000777,d1578591-b11c-4d33-9f3b-0bccd5d21223,Marek,BOTIK,Marek BOTIK,1991-06-28,SVK,M,['SW'],{},184.0
1158135,2a087591-b0ee-423b-bb13-cd2397e6e938,Molly,BOTKIN,Molly BOTKIN,1943-08-26,USA,F,['SW'],{},
1060516,17d29e4b-1cc6-42c5-8654-f3ce29da5263,Beth,BOTSFORD,Beth BOTSFORD,1981-05-21,USA,F,['SW'],{},
1238613,f2c9eb3d-86a4-4da0-bee2-9a9e833001c3,Justin,BOTT,Justin BOTT,1998-06-30,CLB,M,['SW'],{},
1302396,292def8f-8335-4b95-af10-713e09f018ed,Anita,BOTTAZZO,Anita BOTTAZZO,2003-12-14,ITA,F,['SW'],{},
1042922,439c4e3c-3bf8-4e2c-9080-de464a4f6d4a,Lars,BOTTELIER,Lars BOTTELIER,1997-03-04,NED,M,"['OW', 'SW']",{},
1077655,e4235a5e-ae64-48b7-9305-11acc1a6eff5,Alberto,BOTTINI,Alberto BOTTINI,1967-02-07,SUI,M,['SW'],{},
1139184,0d067b2a-ac3f-41f0-9b73-40df36d1e7ca,Joe,BOTTOM,Joe BOTTOM,1955-04-18,USA,M,['SW'],{},
1082625,ec14abdc-4193-4a49-bd08-748ccad9578b,Hans-M,BOTZ,Hans-M BOTZ,,FRG,M,['SW'],{},
1047191,237f61cc-c40b-4da3-ade4-f082156f2818,Abdelmajid,BOUAJILA,Abdelmajid BOUAJILA,1999-02-02,CLB,M,['SW'],{},170.0
1040536,c80eae65-8825-45b7-8ac8-a8477c65565a,Maimouna,BOUBACAR BADIE,Maimouna BOUBACAR BADIE,1993-12-10,NIG,F,['SW'],{},
1138238,25307732-14c9-4320-b691-918e43e664ce,Sylvie,BOUBE,Sylvie BOUBE,,FRA,F,['SW'],{},
1163416,cd490dca-c91e-4b22-b1f3-c8404ca3d9ce,Eliska,BOUBELOVA,Eliska BOUBELOVA,1916-04-08,TCH,F,['SW'],{},
1044330,5e7907a4-0c0c-4bfe-af18-fc4a3596206a,Melanie,BOUCHARD,Melanie BOUCHARD,1982-05-24,CAN,F,['SW'],{},
1019929,90e8e47d-fe1d-4227-8b97-70c8058f37d9,Dominique,BOUCHARD,Dominique BOUCHARD,1991-05-29,CAN,F,['SW'],{},174.0
1019722,3aadbafc-77ee-4fc4-8a91-7a915ffe2724,Joris,BOUCHAUT,Joris BOUCHAUT,1995-06-27,FRA,M,"['OW', 'SW']",{},183.0
1079565,5a9680b2-3f20-4141-985c-3f0d0012eb0a,Renaud,BOUCHER,Renaud BOUCHER,1964-08-07,FRA,M,['SW'],{},
1074438,25c737d9-addb-4609-8c5a-d618b1cf458d,Samir,BOUCHLAGHEM,Samir BOUCHLAGHEM,,TUN,M,['SW'],{},
1083896,d844fef5-0d97-4315-9a26-605410ab939e,Carmen,BOUDREAU,Carmen BOUDREAU,,CAN,F,['SW'],{},
1013214,a6e9b954-97db-4847-8974-3db76b6144a7,Tanya,BOUFFE,Tanya BOUFFE,1991-01-01,RSA,F,['SW'],{},
1585099,ec039362-063f-4b24-b7de-a521b1264d8d,Amine,BOUGHATTAS,Amine BOUGHATTAS,2004-12-26,CLB,M,['SW'],{},
1146589,e3a9aa08-ecce-4cba-9958-a40ac34ef554,Alexandra,BOUGIE,Alexandra BOUGIE,1999-09-24,CAN,F,"['OW', 'SW']",{},
1050456,f660d66c-39f8-4668-b7d5-df4d768c7472,Sara,BOUKILI,Sara BOUKILI,1995-10-05,MAR,F,['SW'],{},
1663820,340e5e1f-ba6c-4647-b6c2-79e5d5c589b0,Maria,BOUKOUVALA,Maria BOUKOUVALA,2009-09-19,CLB,F,['SW'],{},
1638042,68749c41-059b-4420-8667-a73bc7d161b5,Zackariah,BOULAAJOUL,Zackariah BOULAAJOUL,2004-05-27,CLB,M,['SW'],{},
1048910,93630921-1de9-4d41-9be8-512e75e2f06b,Khalil,BOULAAMANE,Khalil BOULAAMANE,,MAR,M,['SW'],{},
1037966,86e3bf2b-59e5-4afc-b303-76e19ac1c3d1,Imane,BOULAAMANE,Imane BOULAAMANE,1989-01-27,MAR,F,['SW'],{},
1401276,74f0f52c-b512-41c2-806b-4659fa5b2f87,Jamila,BOULAKBECH,Jamila BOULAKBECH,2006-12-19,TUN,F,['SW'],{},170.0
1053858,7ccf15b5-8f32-418f-9ac6-bc0021f62fd1,Antoine,BOULANGER,Antoine BOULANGER,,FRA,M,['SW'],{},
1157757,1a1a616e-8479-40f3-a509-49c5d61d1972,Roland,BOULANGER,Roland BOULANGER,1939-01-11,FRA,M,['SW'],{},
1044492,11b3c171-be4b-4f9d-a0ee-40a2cb4b5263,Michel,BOULIANNE,Michel BOULIANNE,1978-08-07,CAN,M,['SW'],{},
1624720,1a672282-060d-475f-ac7b-0b788441477c,Eyaggelos,BOULOUKOS,Eyaggelos BOULOUKOS,2007-07-11,CLB,M,['SW'],{},
1037161,5fb29fd8-7b53-4dbc-b38e-1f989a0c6aad,Beatrix,BOULSEVICZ,Beatrix BOULSEVICZ,1987-02-15,HUN,F,['SW'],{},169.0
1000505,879c31ac-09f7-4cef-bb7a-4a3881611e4f,Jugurtha,BOUMALI,Jugurtha BOUMALI,1991-04-15,ALG,M,['SW'],{},
1037134,23162135-afc5-4049-a41e-464c4d3417a1,Stella,BOUMI,Stella BOUMI,1988-03-31,GRE,F,['SW'],{},172.0
1123571,4b9d72b6-de83-4203-99bc-a38babcd5bfb,Hernan,BOURBOTTE,Hernan BOURBOTTE,,ARG,M,['SW'],{},
1156648,0ffe0918-1135-4252-988a-497d2c4624e3,Alfredo,BOURDILLON,Alfredo BOURDILLON,1943-03-13,ARG,M,['SW'],{},
1069004,4997abc2-7e7c-4009-bc95-bc7c5e3f794a,Christophe,BOURDON,Christophe BOURDON,1970-03-13,FRA,M,['SW'],{},
1020129,dcbea109-94ce-4a7b-8dce-c67f305b7cda,Lorys,BOURELLY,Lorys BOURELLY,1992-05-27,FRA,M,['SW'],{},184.0
1038821,34fcac4c-8268-4312-b89d-ea43e087bffc,Carrie,BOURGOYNE,Carrie BOURGOYNE,1981-12-12,CAN,F,['SW'],{},
1000734,c54ae489-9965-401a-9f7c-72603e07b605,Ahmed,BOURHAN ALWAN,Ahmed BOURHAN ALWAN,1998-08-20,DJI,M,['SW'],{},175.0
1835555,44192c8c-d506-4b31-96d2-668b1f1305d9,Abremu Sirry,BOURI,Abremu Sirry BOURI,2000-09-16,GAM,M,['SW'],{},
1139522,ff4e392d-80e2-4047-af7d-5e7afde9a8a4,Natalia,MAS,Natalia MAS,1963-08-11,ESP,F,['SW'],{},
1209719,04cc971e-0e95-46c6-a91d-981e7b5da6ee,Diego,MAS FRAIZ,Diego MAS FRAIZ,2001-04-09,VEN,M,['SW'],{},
1060842,3eb8d37b-3639-456e-974e-1540720d02fb,Michael,MASANELLI,Michael MASANELLI,,FRA,M,['SW'],{},
1011762,8391fe2c-1990-42c0-9e67-78917f990a61,Nelson,MASANG,Nelson MASANG,1994-12-23,PLW,M,['SW'],{},
1026210,7e9eb742-3a17-4320-b157-35945f8af680,Doaa Reda,MASARWA,Doaa Reda MASARWA,1990-05-22,ISR,F,['SW'],{},
1154421,4cafba04-13c3-4359-b933-2afbd9d42a1f,Yacoub,MASBOUNGI,Yacoub MASBOUNGI,1948-05-10,LBN,M,['SW'],{},
1057323,d9719694-3360-4b9f-a431-9ca570dcebff,Henrique,MASCARENHAS,Henrique MASCARENHAS,2001-06-21,ANG,M,['SW'],{},
1209850,5b04764f-e7e7-455f-b485-26d2e7ec786d,Mateo,MASCARENO,Mateo MASCARENO,2003-04-05,PAR,M,['SW'],{},
1160149,0836831e-e41d-4a7f-adb4-74738ae5b832,Georg,MASCETTI,Georg MASCETTI,1930-04-09,SAA,M,['SW'],{},
1049959,3196c043-d293-40cb-be51-45af4a109aab,Niccolo,MASCHI,Niccolo MASCHI,1990-06-12,ITA,M,['SW'],{},
1057366,fae65dc0-47d0-44cd-9174-786cd6266b9b,Maria,MASCIOPINTO,Maria MASCIOPINTO,2002-03-06,ITA,F,['SW'],{},
1000238,43f127e1-fc40-4241-9713-b987b4e9862b,Noah,MASCOLL-GOMES,Noah MASCOLL-GOMES,1999-05-27,ANT,M,['SW'],{},172.0
1056935,43655cb5-1c6b-4458-b913-b4bad8bf81d5,Anna Chiara,MASCOLO,Anna Chiara MASCOLO,2001-06-05,ITA,F,['SW'],{},
1035898,559f9ea5-7c1c-4eb9-9353-711356365be1,Micah,MASEI,Micah MASEI,1999-03-22,ASA,M,['SW'],{},185.0
1016227,f090d8df-7ecb-49f5-a4e4-2a14e3b7d06f,Marcus,MASES,Marcus MASES,,SWE,M,['SW'],{},
1118735,94635b75-5039-44f3-a061-3774e8e1fde4,Eva,MASETTI,Eva MASETTI,,ITA,F,['SW'],{},
1020858,d12c2ede-d954-4ae0-a0ce-3ae2ac22a34d,Roaia,MASHALY,Roaia MASHALY,1998-04-01,EGY,F,['SW'],{},162.0
1013990,2cb95807-8e6a-477b-8bd7-63791f635bfc,Eriko,MASHIMA,Eriko MASHIMA,1983-01-01,JPN,F,['SW'],{},
1682258,e5ce887e-245d-4be8-8d37-0531caab2da3,Ema,MASIC,Ema MASIC,2005-11-24,CLB,F,['SW'],{},
1661244,bc9d4d54-42ed-45a9-b932-c5fd551432b3,Johari Mikisa,MASINDE,Johari Mikisa MASINDE,2007-06-16,KEN,M,['SW'],{},
1000620,a449fa48-5f21-4f63-8959-ac8867fe6c6b,Chiara,MASINI LUCCETTI,Chiara MASINI LUCCETTI,1993-03-26,ITA,F,['SW'],{},171.0
1245160,48a0fac7-52f8-4782-9129-9631d272b0f8,Ksawery,MASIUK,Ksawery MASIUK,2004-12-17,POL,M,['SW'],{},
1000397,6c02bd53-340c-482a-9c9c-5f9efc0feb38,Nikolajs,MASKALENKO,Nikolajs MASKALENKO,1993-02-11,LAT,M,['SW'],{},193.0
1020753,a30cc806-10eb-4b4e-8d71-5050848d301e,Ryan,MASKELYNE,Ryan MASKELYNE,1999-01-25,PNG,M,['SW'],{},179.0
1040933,58a2a097-f1a1-429a-b653-807efbc862a5,Ante,MASKOVIC,Ante MASKOVIC,1979-08-07,CRO,M,['SW'],{},
1005842,be288cbc-75cc-43bf-9004-eb33b6648bc6,Andrey,MASLOV,Andrey MASLOV,1995-08-09,RUS,M,['SW'],{},
1045638,674d2323-acc9-4f73-b7c2-78eefa4b4412,Aleksandra,MASLOVA,Aleksandra MASLOVA,2000-01-04,RUS,F,['SW'],{},
1043004,1a15a90a-1c2c-48bb-abea-ae651344c70c,Mohamed Malek,MASMOUDI,Mohamed Malek MASMOUDI,2000-01-17,TUN,M,"['OW', 'SW']",{},
1237950,42dac925-0465-47b8-9b51-87124b2f0056,Alaa,MASO,Alaa MASO,2000-01-01,EOR,M,['SW'],{},184.0
1042919,3abd9ea8-3792-4694-89f1-e68915df86f3,Gordon John,MASON,Gordon John MASON,1999-06-13,GBR,M,"['OW', 'SW']",{},
1139464,d303eea1-71ba-4d49-89b1-cc72e29312b6,Susan,MASON,Susan MASON,,CAN,F,['SW'],{},
1038078,8dae0833-29af-4294-8e86-d7744e70276a,Emily,MASON,Emily MASON,,USA,F,['SW'],{},
1000850,e29734f2-739b-46f9-b70e-6bcab133d1bc,Catherine,MASON,Catherine MASON,1996-09-30,TAN,F,['SW'],{},167.0
1047406,7c5cf2df-63fe-4879-b63e-a9835c57244b,Ryan,MASON,Ryan MASON,,CLB,M,['SW'],{},
1064353,397e241b-7a3d-41ae-83c9-00d20433b6b2,Michael,MASON,Michael MASON,1974-03-18,CAN,M,['SW'],{},
1543082,af21e0f2-a94d-4883-be7d-5bb7e382dcd2,Mohamad Eyad,MASOUD,Mohamad Eyad MASOUD,1995-01-10,ART,M,['SW'],{},
1042134,5782d393-76eb-4a6d-a3ad-dbaf687d89a0,Hisham,MASRI,Hisham MASRI,1973-02-27,SYR,M,"['OW', 'SW']",{},
1037739,4757bc84-7084-4073-bcb5-5d00766f71d5,Mhd Naeem,MASRI,Mhd Naeem MASRI,1986-01-18,SYR,M,"['OW', 'SW']",{},
1057117,3d70d5b7-903f-4ae1-9243-06a8d4a9fde5,Camila,MASS,Camila MASS,2001-01-20,HON,F,['SW'],{},160.0
1007576,c3a9cd29-37e5-4f4f-b1ad-6643c9470dfd,Jonathan,MASSACAND,Jonathan MASSACAND,1984-02-26,SUI,M,['SW'],{},
1023722,e2ab5f1c-454d-4030-b925-fe960642bffd,Dilin Shiva,MASSAND,Dilin Shiva MASSAND,1998-01-01,CLB,M,['SW'],{},
1047960,18fd2645-367a-4ca0-86a1-8fc2adc5542a,Fanny,MASSANET,Fanny MASSANET,,FRA,F,['SW'],{},
1041860,18ab0a6f-637d-4d96-9f9e-e321d301f49d,Veronica,MASSARI,Veronica MASSARI,1978-11-18,ITA,F,['SW'],{},
1160332,a03e8084-1576-482d-b585-64b05e73e321,Egidio,MASSARIA,Egidio MASSARIA,1925-09-02,ITA,M,['SW'],{},
1043468,b7343b0b-def2-4eb2-94ee-94fe0753adea,Kylie,MASSE,Kylie MASSE,1996-01-18,CAN,F,['SW'],{},
1026968,b1d3973c-5635-4d56-8a19-78c4dbbafed5,Nicolas,MASSE-SAVARD,Nicolas MASSE-SAVARD,1995-02-12,CAN,M,"['OW', 'SW']",{},
1356214,e3e4fdab-500d-42b1-905c-0c7213051625,Thea,MASSELINK,Thea MASSELINK,2004-10-13,CLB,F,['SW'],{},
1061009,b4a8e464-95ab-4653-ae60-3310d0128c53,Manon,MASSEURS,Manon MASSEURS,1974-04-29,NED,F,['SW'],{},
1118999,172477bc-7f49-49e8-a877-78dd7bc0f555,Sarah,MASSEY,Sarah MASSEY,,GBR,F,['SW'],{},
1017833,e84f0e68-dc0e-4a8b-b239-1155ba791233,Dominique,MASSIE-MARTEL,Dominique MASSIE-MARTEL,1990-08-04,CAN,M,['SW'],{},
1074444,2c6c1bd5-c9ae-4243-a831-cd01c3d76dba,,,,,TUR,M,['SW'],{},
1307409,ea73f88c-2e02-43c4-a0af-d2d84e7e5368,Tanish George Mathew,-,Tanish George Mathew -,2003-10-09,IND,M,['SW'],{},179.0
1666800,d3d25f7e-dbc7-4859-89a4-056cd3b9db44,Bangalore Mahesh Rithika,-,Bangalore Mahesh Rithika -,2007-06-25,IND,F,"['OW', 'SW']",{},
1028294,df3cdee9-42d7-4204-bbea-bac0fe6bdc06,Md Yaqoob Saleem,-,Md Yaqoob Saleem -,1998-03-11,IND,M,['SW'],{},148.0
1666771,b92df120-b865-4bf6-b90a-75f065afb078,Saba Suhana,-,Saba Suhana -,2008-08-07,IND,F,"['OW', 'SW']",{},
1210807,2899be03-030a-4116-9881-7d9ab81ef394,Evalotta Victoria,AABRAMS,Evalotta Victoria AABRAMS,2005-04-10,EST,F,"['OW', 'SW']",{},
1044546,f2beac3b-9f86-4e2b-a06d-7de6574ffa5a,Anna,AAGAARD,Anna AAGAARD,,DEN,F,['SW'],{},
1160243,56a63091-9817-4703-98a6-adafc3dd5134,Einari Ferdinand,AALTO,Einari Ferdinand AALTO,1926-05-27,FIN,M,['SW'],{},
1166191,edb8088f-8252-4256-8067-72b5accacaed,Oskari,AALTO,Oskari AALTO,2002-05-26,FIN,M,['SW'],{},
1020046,c17b8c43-31fd-4985-8ee2-70aa80dccd0e,Sami,AALTOMAA,Sami AALTOMAA,1992-08-07,FIN,M,['SW'],{},190.0
1165774,7a4bae77-7a8c-4d40-ae85-06357ec00ca4,Arvo,AALTONEN,Arvo AALTONEN,1889-12-02,FIN,M,['SW'],{},
1039404,cea84127-f046-467c-8db8-cf4599f97342,Stefan,AARTSEN,Stefan AARTSEN,1975-03-13,NED,M,['SW'],{},
1064513,ec14af46-cb1a-4bf8-85e3-2fff2933371b,Trude,AASBO,Trude AASBO,,NOR,F,['SW'],{},
1346003,f6c59cf3-ad67-490b-a0dc-7bb30eadbe05,Sofia,AASTEDT,Sofia AASTEDT,2003-11-13,SWE,F,['SW'],{},176.0
1588215,d05fbeb1-52e5-475e-bbfe-a34f0d83ebc8,Roxanna Helena Abena Adoma,ABABIO,Roxanna Helena Abena Adoma ABABIO,2007-05-01,GHA,F,['SW'],{},
1005724,4dde53f3-19d2-45aa-af7c-995268dc4ef6,Alexander,ABAKUMOV,Alexander ABAKUMOV,1992-05-10,RUS,M,['SW'],{},
1039503,599b7816-81a4-40ab-861c-1cf8dd720c01,Pablo Martin,ABAL,Pablo Martin ABAL,1977-03-19,ARG,M,['SW'],{},
1037694,d3ae6dec-8b9f-4c17-9f49-ae98fca2a19b,Yassir,ABALALLA,Yassir ABALALLA,1987-04-20,BOL,M,['SW'],{},
1168718,8766153d-d790-4a65-b97d-2be61d78562e,Karla,ABARCA,Karla ABARCA,2001-08-17,NCA,F,['SW'],{},
1040519,a86aa9d6-1cf2-4769-9e94-35c671bb507d,Alan Wladimir,ABARCA CORTES,Alan Wladimir ABARCA CORTES,1992-02-10,CHI,M,['SW'],{},
1020422,0fab67da-4bda-4492-b057-e32ae666a7d0,Bernardo,ABASCAL,Bernardo ABASCAL,1997-10-06,MEX,M,['SW'],{},183.0
1051230,31468532-9330-4b17-a74c-9693060230f2,Abobakr,ABASS,Abobakr ABASS,1998-11-01,SUD,M,['SW'],{},
1163231,0d80bbd6-7206-4f8f-b46b-5c65b3897450,Oszkar,ABAY-NEMES,Oszkar ABAY-NEMES,1913-09-22,HUN,M,['SW'],{},
1191907,9f279bdb-2bf8-4c47-89eb-6ce901733f1c,Zeeshan,ABBAS,Zeeshan ABBAS,2003-03-24,PAK,M,['SW'],{},
1026026,37d0dba4-0064-4ec5-8659-7eb437e31632,Nada,ABBAS,Nada ABBAS,1993-08-11,EGY,F,['SW'],{},
1139261,41f9490c-c511-41b0-aa2f-3e00380b6f9a,Mohamed,ABBAS,Mohamed ABBAS,,KUW,M,['SW'],{},
1444741,44350109-6d57-4b52-bee5-054a1928051a,Azhar,ABBAS,Azhar ABBAS,1999-01-28,PAK,M,['SW'],{},
1588738,b93bb7a0-8ab8-4ad4-a3cf-3c8f0232ebac,Omar,ABBAS,Omar ABBAS,1999-03-02,SYR,M,['SW'],{},
1038272,7937d743-f5c6-401a-8b68-c417db3af41a,Mohammed,ABBAS,Mohammed ABBAS,1978-02-28,IRQ,M,['SW'],{},
1585591,df0ed2b4-92a4-4f22-8c83-e9be1e44fa25,Een,ABBAS SHAREEF,Een ABBAS SHAREEF,2007-06-14,MDV,F,['SW'],{},
1022404,82b64f6b-2a6d-4710-95cc-9de0c384df52,Jassem,ABBAS TAHERI,Jassem ABBAS TAHERI,1999-06-25,UAE,M,['SW'],{},
1584828,e4951098-f548-403c-8bc6-8f707d275bd3,Homer,ABBASI,Homer ABBASI,2003-06-26,IRI,M,['SW'],{},
1026345,b31cff8d-4934-4789-9b27-684ce9b656d4,Tural,ABBASOV,Tural ABBASOV,1990-04-25,AZE,M,['SW'],{},
1048556,2537045f-f8cf-4c92-9cfe-fba12e0fe772,Omar,ABBASS,Omar ABBASS,1999-03-02,SYR,M,['SW'],{},178.0
1025180,04466ef6-4859-44ad-a06d-2284390b58aa,Kareemuddin,ABBASUDDIN,Kareemuddin ABBASUDDIN,1997-05-10,IND,M,['SW'],{},
1053880,942bbf8c-0ff8-43df-861d-b442c669c2c5,Matthieu,ABBATE,Matthieu ABBATE,,FRA,M,['SW'],{},
1043917,f3d47ad1-85a5-4956-acc7-7d6c0be0859e,Jessica,ABBOTT,Jessica ABBOTT,1985-06-22,AUS,F,['SW'],{},
1001651,529f45c0-eced-4661-b2f8-7a6335946b3f,Taylor,ABBOTT,Taylor ABBOTT,1998-06-03,USA,M,"['OW', 'SW']",{},
1014739,0ffcbf34-4a55-4bc9-ad62-ab6688b5eb58,Shaun,ABBOTT,Shaun ABBOTT,1990-02-05,AUS,M,['SW'],{},
1042142,23dfeebd-800c-4741-a06e-f953590fbc2a,Chloe,ABBOTT,Chloe ABBOTT,,AUS,F,"['OW', 'SW']",{},
1011619,4a852f50-238b-40cb-9ded-e2f0928216f7,Ahmed Ajwad,ABD ALKAREM,Ahmed Ajwad ABD ALKAREM,,IRQ,M,['SW'],{},
1001218,174c0704-c868-42dd-8fc3-d522fd3e55b4,Ibrahim,ABD ALRZAK,Ibrahim ABD ALRZAK,1999-01-01,UAE,M,['SW'],{},
1020553,492d9e60-e62c-4598-adfb-1a0b2565a582,Youssef,ABDALLA,Youssef ABDALLA,1998-03-16,EGY,M,['SW'],{},172.0
1026325,aaa824a2-14f7-43fe-955b-8fcb97d39848,Omar,ABDALLA,Omar ABDALLA,1987-11-03,TAN,M,['SW'],{},
1048998,b4d3498c-b3ec-42aa-8367-6105adf288e5,Issa,ABDALLA,Issa ABDALLA,,KEN,M,['SW'],{},
1588133,0b6ff992-0059-429e-b054-7d5593e635e2,Lojine,ABDALLA SALAH,Lojine ABDALLA SALAH,2004-11-23,EGY,F,['SW'],{},
1025053,4b88c33d-6e18-4087-8fc5-6fcbd2a93857,Abdelrahman Mohamed Adel,ABDALLAA,Abdelrahman Mohamed Adel ABDALLAA,1999-05-28,CLB,M,['SW'],{},
